Time(s)	Ixx	Iyy	Roll_Rate	Roll	Flightpath_Speed	Mach	Dyn_Pres	Thrust(kN)	mass(Mg)	CoM (m)	CoP (m)	Cd	Sideslip	Sideslip_rate	AoA	AoA_Rate	Density
18.24085	0.69607306	138.4397612	2255.447263	18952.8956	1.002238231	3.277076798	247945.9761	8.757348266	0.075214557	1.828443391	1.3392692	0.285312538	-0.000168177	-0.003048932	-6.29417E-05	0.00588713	0.493679541
18.250635	0.695883201	138.416394	2257.053489	18974.97301	1.002979796	3.279943418	248028.425	8.757808616	0.075176586	1.828530531	1.339985855	0.285128349	-0.000184904	-0.000327305	-2.13981E-06	0.00638587	0.493113715
18.26042	0.695693343	138.3930269	2258.657976	18997.06613	1.00372194	3.282813087	248110.6303	8.758268696	0.075138614	1.828617671	1.340703272	0.28494389	-0.000174422	0.002443069	5.89478E-05	0.005944419	0.49254797
18.270205	0.695503485	138.3696597	2260.260332	19019.17494	1.004464663	3.285685811	248192.5918	8.758728505	0.075100642	1.828704811	1.341421453	0.284759159	-0.000138273	0.004853489	0.000111317	0.004625805	0.491982306
18.27999	0.695313627	138.3462925	2261.861932	19041.29943	1.005207967	3.288561597	248274.3091	8.759188043	0.075062671	1.828791951	1.342140399	0.284574156	-8.17884E-05	0.00654737	0.000147232	0.002623082	0.491416725
18.289775	0.695123769	138.3229254	2263.465141	19063.43959	1.005951853	3.291440453	248355.7821	8.759647309	0.075024699	1.828879091	1.342860113	0.28438888	-1.33139E-05	0.007273302	0.000161375	0.000231266	0.490851227
18.29956	0.69493391	138.2995582	2265.071974	19085.59545	1.006696323	3.294322384	248437.0105	8.760106303	0.074986727	1.828966231	1.343580596	0.28420333	5.70213E-05	0.006922716	0.000151642	-0.00219604	0.490285812
18.309345	0.694744052	138.276191	2266.68295	19107.76706	1.007441377	3.297207398	248517.9941	8.760565023	0.074948756	1.829053371	1.344301849	0.284017506	0.000118801	0.005546466	0.000119462	-0.004298953	0.489720481
18.31913	0.694554194	138.2528239	2268.296804	19129.95445	1.008187017	3.300095501	248598.7325	8.761023469	0.074910784	1.829140511	1.345023875	0.283831407	0.00016287	0.003347774	6.95994E-05	-0.005764783	0.489155234
18.328915	0.694364336	138.2294567	2269.911209	19152.15763	1.008933245	3.302986701	248679.2257	8.761481641	0.074872812	1.829227651	1.345746675	0.283645032	0.000182689	0.000652471	9.4509E-06	-0.006374699	0.488590071
18.3387	0.694174478	138.2060896	2271.524103	19174.3766	1.009680061	3.305881004	248759.4733	8.761939538	0.074834841	1.829314791	1.346470251	0.283458382	0.000175323	-0.002139107	-5.20458E-05	-0.006036619	0.488024994
18.348485	0.693984619	138.1827224	2273.134871	19196.61135	1.010427466	3.308778417	248839.4752	8.762397159	0.074796869	1.829401931	1.347194604	0.283271454	0.000141873	-0.004611481	-0.000105738	-0.004799354	0.487460002
18.35827	0.693794761	138.1593552	2274.744692	19218.86185	1.011175463	3.311678948	248919.2309	8.762854504	0.074758897	1.829489071	1.347919737	0.283084248	8.73313E-05	-0.00639586	-0.000143621	-0.002845829	0.486895097
18.368055	0.693604903	138.1359881	2276.355866	19241.12811	1.011924052	3.314582603	248998.7405	8.763311572	0.074720926	1.829576211	1.348645651	0.282896765	1.98369E-05	-0.007225251	-0.000160034	-0.000466314	0.486330278
18.37784	0.693415045	138.1126209	2277.970494	19263.41015	1.012673235	3.317489389	249078.0034	8.763768363	0.074682954	1.829663351	1.349372347	0.282709002	-5.05264E-05	-0.006974617	-0.000152513	0.001984472	0.485765545
18.387625	0.693225187	138.0892537	2279.589276	19285.708	1.013423013	3.320399314	249157.0196	8.764224875	0.074644982	1.829750491	1.350099828	0.282520959	-0.000113234	-0.00568004	-0.000122166	0.00414005	0.485200901
18.39741	0.693035328	138.0658866	2281.211109	19308.02172	1.014173388	3.323312383	249235.7889	8.764681108	0.074607011	1.829837631	1.350828096	0.282332637	-0.000158893	-0.003533925	-7.35205E-05	0.005676906	0.484636344
18.407195	0.69284547	138.0425194	2282.833726	19330.35131	1.014924359	3.326228605	249314.3108	8.765137062	0.074569039	1.829924771	1.351557151	0.282144033	-0.000180652	-0.000856833	-1.38574E-05	0.006363099	0.484071876
18.41698	0.692655612	138.0191522	2284.455006	19352.69677	1.01567593	3.329147986	249392.5853	8.765592737	0.074531067	1.830011911	1.352286997	0.281955147	-0.000175236	0.001950023	4.78719E-05	0.006093468	0.483507497
18.426765	0.692465754	137.9957851	2286.074198	19375.05808	1.016428101	3.332070534	249470.612	8.76604813	0.074493096	1.830099051	1.353017633	0.281765979	-0.000143448	0.004464628	0.000102383	0.004906088	0.482943207
18.43655	0.692275896	137.9724179	2287.692354	19397.43524	1.017180873	3.334996255	249548.3907	8.766503242	0.074455124	1.830186192	1.353749064	0.281576528	-9.0065E-05	0.006307523	0.000141454	0.002977346	0.482379006
18.446335	0.692086037	137.9490507	2289.311719	19419.82823	1.017934249	3.337925156	249625.9212	8.766958073	0.074417152	1.830273332	1.354481289	0.281386793	-2.31283E-05	0.007199181	0.000159166	0.000596196	0.481814897
18.45612	0.691896179	137.9256836	2290.934432	19442.23708	1.018688228	3.340857245	249703.2033	8.767412621	0.074379181	1.830360472	1.355214311	0.281196773	4.72557E-05	0.007002721	0.000152813	-0.001878744	0.481250877
18.465905	0.691706321	137.9023164	2292.561284	19464.66183	1.019442813	3.343792529	249780.2366	8.767866885	0.074341209	1.830447612	1.355948132	0.281006469	0.000110437	0.005745404	0.000123319	-0.004072977	0.48068695
18.47569	0.691516463	137.8789493	2294.191263	19487.10251	1.020198005	3.346731015	249857.021	8.768320867	0.074303237	1.830534752	1.356682754	0.280815878	0.000156832	0.003615437	7.51195E-05	-0.005652758	0.480123113
18.485475	0.691326604	137.8555821	2295.822147	19509.55915	1.020953804	3.34967271	249933.5561	8.768774563	0.074265266	1.830621892	1.357418177	0.280625001	0.000179384	0.000934333	1.55028E-05	-0.006376051	0.47955937
18.49526	0.691136746	137.8322149	2297.451797	19532.03175	1.021710214	3.352617621	250009.8418	8.769227975	0.074227294	1.830709032	1.358154405	0.280433836	0.000174643	-0.001891217	-4.64817E-05	-0.006129984	0.478995718
18.505045	0.690946888	137.8088478	2299.07941	19554.52028	1.022467234	3.355565756	250085.8779	8.769683624	0.074189322	1.830796172	1.358891439	0.280242383	0.00014331	-0.004430843	-0.000101396	-0.004948944	0.47843216
18.51483	0.69075703	137.7854806	2300.705984	19577.02473	1.023224867	3.358517124	250161.6643	8.770141357	0.074151351	1.830883312	1.359629281	0.280050642	9.01425E-05	-0.006296105	-0.000140849	-0.003010323	0.477868695
18.524615	0.690567172	137.7621134	2302.333736	19599.5451	1.023983113	3.361471731	250237.2008	8.770598803	0.074113379	1.830970452	1.360367933	0.27985861	2.32466E-05	-0.007200183	-0.000158788	-0.000608321	0.477305325
18.5344	0.690377313	137.7387463	2303.964801	19622.08141	1.024741976	3.364429586	250312.4872	8.771055962	0.074075407	1.831057592	1.361107397	0.279666289	-4.71526E-05	-0.007002442	-0.000152436	0.001890429	0.476742049
18.544185	0.690187455	137.7153791	2305.599982	19644.6337	1.025501455	3.367390696	250387.5232	8.771512832	0.074037436	1.831144732	1.361847674	0.279473676	-0.00011027	-0.005730835	-0.000122731	0.00410274	0.476178868
18.55397	0.689997597	137.6920119	2307.238283	19667.20201	1.026261552	3.370355067	250462.3086	8.771969415	0.073999464	1.831231872	1.362588767	0.279280772	-0.000156417	-0.003578509	-7.4202E-05	0.005687766	0.475615782
18.563755	0.689807739	137.6686448	2308.877496	19689.78636	1.027022269	3.373322708	250536.8431	8.772425707	0.073961492	1.831319012	1.363330677	0.279087575	-0.000178494	-0.000874884	-1.42839E-05	0.006399823	0.475052793
18.57354	0.689617881	137.6452776	2310.515504	19712.38674	1.027783606	3.376293626	250611.1265	8.772881711	0.073923521	1.831406152	1.364073406	0.278894085	-0.000173093	0.001964519	4.78129E-05	0.006126867	0.4744899
18.583325	0.689428022	137.6219104	2312.151532	19735.00314	1.028545566	3.379267827	250685.1586	8.773337423	0.073885549	1.831493292	1.364816957	0.278700301	-0.000141039	0.004501885	0.000102519	0.004908562	0.473927103
18.59311	0.689238164	137.5985433	2313.786601	19757.63554	1.029308149	3.382245319	250758.939	8.773792845	0.073847577	1.831580432	1.36556133	0.278506223	-8.72686E-05	0.006344752	0.000141384	0.002930929	0.473364404
18.602895	0.689048306	137.5751761	2315.422924	19780.28395	1.030071357	3.385226111	250832.4676	8.774247975	0.073809606	1.831667572	1.366306528	0.278311849	-2.0087E-05	0.007206997	0.000158385	0.000498244	0.472801803
18.61268	0.688858448	137.551809	2317.062597	19802.94838	1.030835191	3.388210208	250905.7441	8.774702813	0.073771634	1.831754712	1.367052552	0.278117179	5.01145E-05	0.006953645	0.000150875	-0.002013612	0.472239301
18.622465	0.68866859	137.5284418	2318.706358	19825.62888	1.031599653	3.391197619	250978.7682	8.775157358	0.073733662	1.831841852	1.367799405	0.277922212	0.000112462	0.005622408	0.000119996	-0.0042152	0.471676897
18.63225	0.688478731	137.5050746	2320.353149	19848.32548	1.032364744	3.39418835	251051.5397	8.77561161	0.073695691	1.831928993	1.368547088	0.277726948	0.000157284	0.00341848	7.05234E-05	-0.005764004	0.471114592
18.642035	0.688288873	137.4817075	2322.000752	19871.03819	1.033130465	3.397182411	251124.0584	8.776065567	0.073657719	1.832016133	1.369295603	0.277531385	0.000177619	0.000683242	1.01287E-05	-0.006417926	0.470552387
18.65182	0.688099015	137.4583403	2323.64711	19893.76703	1.033896818	3.400179807	251196.3239	8.77651923	0.073619747	1.832103273	1.370044952	0.277335524	0.000170306	-0.002158384	-5.18016E-05	-0.006073404	0.469990282
18.661605	0.687909157	137.4349731	2325.291553	19916.51196	1.034663804	3.403180546	251268.3361	8.776972598	0.073581776	1.832190413	1.370795137	0.277139362	0.000136482	-0.004663833	-0.000105623	-0.004782137	0.469428277
18.67139	0.687719299	137.411606	2326.935198	19939.27298	1.035431424	3.406184636	251340.0946	8.777425669	0.073543804	1.832277553	1.371546159	0.276942901	8.14195E-05	-0.006441853	-0.000142938	-0.002743677	0.468866374
18.681175	0.68752944	137.3882388	2328.580279	19962.05009	1.03619968	3.409192085	251411.5993	8.777878445	0.073505832	1.832364693	1.372298021	0.276746137	1.37135E-05	-0.007213758	-0.000157906	-0.000274901	0.468304573
18.69096	0.687339582	137.3648716	2330.228812	19984.84331	1.036968574	3.4122029	251482.8499	8.778330923	0.073467861	1.832451833	1.373050725	0.276549072	-5.60542E-05	-0.006857394	-0.00014817	0.002238996	0.467742873
18.700745	0.687149724	137.3415045	2331.881386	20007.65268	1.037738106	3.415217088	251553.8461	8.778783104	0.073429889	1.832538973	1.373804272	0.276351705	-0.000116963	-0.005426853	-0.000115231	0.004404444	0.467181276
18.71053	0.686959866	137.3181373	2333.536815	20030.47823	1.038508278	3.418234658	251624.5877	8.779234986	0.073391917	1.832626113	1.374558664	0.276154033	-0.000159465	-0.003144706	-6.42331E-05	0.005881101	0.466619782
18.720315	0.686770007	137.2947701	2335.192854	20053.31999	1.039279091	3.421255616	251695.0744	8.779686569	0.073353946	1.832713253	1.375313904	0.275956058	-0.000176883	-0.000367808	-3.16235E-06	0.006435466	0.466058392
18.7301	0.686580149	137.271403	2336.847551	20076.17795	1.040050548	3.42427997	251765.306	8.780137853	0.073315974	1.832800393	1.376069993	0.275757777	-0.000166469	0.002468148	5.83914E-05	0.005978081	0.465497105
18.739885	0.686390291	137.2480358	2338.500422	20099.0521	1.040822648	3.427307729	251835.2822	8.780588837	0.073278002	1.832887533	1.376826932	0.275559191	-0.000129851	0.00491677	0.000110739	0.00457834	0.464935923
18.74967	0.686200433	137.2246687	2340.152746	20121.94241	1.041595394	3.430338899	251905.0028	8.78103952	0.073240031	1.832974673	1.377584725	0.275360299	-7.27867E-05	0.006591208	0.000145615	0.002454431	0.464374846
18.759455	0.686010575	137.2013015	2341.806787	20144.84889	1.042368787	3.433373489	251974.4675	8.781489902	0.073202059	1.833061813	1.378343372	0.275161099	-4.27207E-06	0.007225456	0.00015749	-6.02388E-05	0.463813874
18.76924	0.685820716	137.1779343	2343.464426	20167.77158	1.043142829	3.436411506	252043.676	8.781939982	0.073164087	1.833148953	1.379102876	0.274961591	6.48683E-05	0.006716984	0.000144455	-0.002569036	0.463253007
18.779025	0.685630858	137.1545672	2345.126024	20190.7105	1.04391752	3.439452958	252112.6282	8.782389759	0.073126116	1.833236093	1.379863239	0.274761774	0.000123688	0.005143818	0.000108537	-0.004674489	0.462692248
18.78881	0.685441	137.1312	2346.790208	20213.6657	1.044692862	3.442497852	252181.3237	8.782839234	0.073088144	1.833323233	1.380624463	0.274561648	0.000162852	0.002753135	5.53972E-05	-0.006041291	0.462131594
18.798595	0.685251142	137.1078328	2348.454704	20236.63719	1.045468857	3.445546196	252249.7622	8.783288404	0.073050172	1.833410373	1.381386549	0.274361212	0.000176125	-7.70642E-05	-6.54948E-06	-0.006449944	0.461571049
18.80838	0.685061284	137.0844657	2350.117727	20259.62495	1.046245506	3.448597999	252317.9437	8.783737271	0.073012201	1.833497513	1.3821495	0.274160465	0.000161376	-0.002897367	-6.7463E-05	-0.005832418	0.46101061
18.818165	0.684871425	137.0610985	2351.779064	20282.62899	1.047022811	3.451653267	252385.8677	8.784185832	0.072974229	1.833584653	1.382913317	0.273959405	0.00012093	-0.005258177	-0.000117637	-0.004283966	0.46045028
18.82795	0.684681567	137.0377313	2353.440204	20305.64927	1.047800772	3.45471201	252453.534	8.784634088	0.072936257	1.833671794	1.383678002	0.273758033	6.12197E-05	-0.006781501	-0.000149049	-0.002048962	0.459890059
18.837735	0.684491709	137.0143642	2355.103428	20328.68582	1.048579392	3.457774233	252520.9423	8.785082038	0.072898286	1.833758934	1.384443558	0.273556348	-8.23197E-06	-0.007221802	-0.000156649	0.000517242	0.459329947
18.84752	0.684301851	136.990997	2356.770414	20351.73866	1.049358671	3.460839947	252588.0925	8.785529682	0.072860314	1.833846074	1.385209987	0.273354349	-7.63199E-05	-0.006506081	-0.000139185	0.003004572	0.458769944
18.857305	0.684111993	136.9676299	2358.441213	20374.80783	1.050138612	3.463909157	252654.9843	8.785977018	0.072822342	1.833933214	1.385977289	0.273152035	-0.000132133	-0.004746531	-9.94173E-05	0.005013718	0.458210052
18.86709	0.683922134	136.9442627	2360.11422	20397.89336	1.050919215	3.466981873	252721.6173	8.786424046	0.072784371	1.834020354	1.386745468	0.272949405	-0.000166705	-0.002223496	-4.36976E-05	0.006220433	0.457650269
18.876875	0.683732276	136.9208955	2361.787164	20420.99526	1.051700482	3.470058102	252787.9913	8.786870765	0.072746399	1.834107494	1.387514525	0.272746459	-0.000174468	0.000658784	1.90406E-05	0.006428212	0.457090598
18.88666	0.683542418	136.8975284	2363.458505	20444.11353	1.052482415	3.473137852	252854.1062	8.787317176	0.072708427	1.834194634	1.388284463	0.272543195	-0.000154155	0.003436727	7.87074E-05	0.005600753	0.456531039
18.896445	0.68335256	136.8741612	2365.128381	20467.24814	1.053265015	3.476221131	252919.9615	8.787763277	0.072670456	1.834281774	1.389055283	0.272339613	-0.000109024	0.005661976	0.000125681	0.003868747	0.455971591
18.90623	0.683162701	136.850794	2366.798521	20490.39909	1.054048283	3.479307947	252985.5571	8.788209068	0.072632484	1.834368914	1.389826987	0.272135713	-4.63452E-05	0.006973979	0.000152362	0.00150967	0.455412256
18.916015	0.682972843	136.8274269	2368.47118	20513.5664	1.05483222	3.482398308	253050.8927	8.788654547	0.072594512	1.834456054	1.390599577	0.271931493	2.37602E-05	0.007158793	0.000154415	-0.001096372	0.454853033
18.9258	0.682782985	136.8040597	2370.14774	20536.75009	1.05561683	3.485492222	253115.968	8.789099716	0.072556541	1.834543194	1.391373055	0.271726952	8.99507E-05	0.006184436	0.000131479	-0.003527749	0.454293924
18.935585	0.682593127	136.7806925	2371.827866	20559.9502	1.056402111	3.488589697	253180.7828	8.789544572	0.072518569	1.834630334	1.392147424	0.271522091	0.000141499	0.004206897	8.72445E-05	-0.005389572	0.453734929
18.94537	0.682403269	136.7573254	2373.50971	20583.16676	1.057188067	3.491690741	253245.3368	8.789989116	0.072480597	1.834717474	1.392922685	0.271316907	0.000170037	0.0015456	2.88691E-05	-0.006378023	0.453176048
18.955155	0.68221341	136.7339582	2375.191064	20606.39978	1.057974699	3.494795362	253309.6298	8.790433346	0.072442626	1.834804614	1.393698841	0.2711114	0.00017092	-0.001367865	-3.4175E-05	-0.006330263	0.452617282
18.96494	0.682023552	136.710591	2376.870733	20629.64925	1.058762008	3.497903569	253373.6615	8.790877263	0.072404654	1.834891754	1.394475892	0.27090557	0.000143995	-0.004059575	-9.16332E-05	-0.005251645	0.452058631
18.974725	0.681833694	136.6872239	2378.549211	20652.91514	1.059549995	3.501015369	253437.4315	8.791320865	0.072366682	1.834978894	1.395253842	0.270699416	9.36413E-05	-0.006090366	-0.000134138	-0.003315648	0.451500095
18.98451	0.681643836	136.6638567	2380.227588	20676.19745	1.060338663	3.50413077	253500.9398	8.791764152	0.07232871	1.835066034	1.396032693	0.270492936	2.8065E-05	-0.007127672	-0.000154738	-0.000836355	0.450941676
18.994295	0.681453978	136.6404896	2381.907777	20699.4962	1.061128012	3.507249782	253564.1859	8.792207124	0.072290739	1.835153174	1.396812445	0.27028613	-4.20274E-05	-0.007000309	-0.000150048	0.001782212	0.450383374
19.00408	0.681264119	136.6171224	2383.590816	20722.8114	1.061918044	3.510372411	253627.1698	8.792651901	0.072252767	1.835240314	1.397593103	0.270078998	-0.000105173	-0.005727159	-0.000120808	0.004111779	0.449825188
19.013865	0.681074261	136.5937552	2385.275971	20746.14308	1.062708761	3.513498669	253689.8912	8.793099328	0.072214795	1.835327454	1.398374667	0.269871537	-0.000151028	-0.003514869	-7.17828E-05	0.005769862	0.449267121
19.02365	0.680884403	136.5703881	2386.961231	20769.49125	1.063500165	3.516628563	253752.3501	8.793546437	0.072176824	1.835414595	1.399157141	0.269663748	-0.000172064	-0.000724767	-1.09921E-05	0.006482727	0.448709171
19.033435	0.680694545	136.5470209	2388.644602	20792.8559	1.064292256	3.519762101	253814.5462	8.793993229	0.072138852	1.835501735	1.399940525	0.26945563	-0.000164816	0.002185795	5.15921E-05	0.006130878	0.44815134
19.04322	0.680504687	136.5236537	2390.325391	20816.23701	1.065085038	3.522899293	253876.4792	8.794439702	0.07210088	1.835588875	1.400724823	0.269247181	-0.000130462	0.004738202	0.000105678	0.004769488	0.447593627
19.053005	0.680314828	136.5002866	2392.004666	20839.63457	1.065878511	3.526040147	253938.1488	8.794885856	0.072062909	1.835676015	1.401510037	0.269038402	-7.46455E-05	0.006511261	0.000142347	0.00262023	0.447036035
19.06279	0.68012497	136.4769194	2393.684613	20863.04855	1.066672676	3.52918467	253999.5548	8.79533169	0.072024937	1.835763155	1.402296167	0.26882929	-6.55762E-06	0.007210904	0.000155528	3.5615E-05	0.446478562
